basename,label,path
7E2D.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E2D.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E3K.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E3K.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E3K.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E3K.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E3L.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E3L.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E3L.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E3L.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E5R.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E5R.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E5R.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E5R.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E5S.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E5S.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E5S.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E5S.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E7B.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E7B.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E7B.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E7B.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E7D.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E7D.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E7D.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E7D.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8B.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8B.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8B.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8B.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8C.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8C.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8C.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8C.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8H.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8H.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8H.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8H.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8S.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8S.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8S.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8S.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8T.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8T.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8T.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E8T.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E93.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E93.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E93.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E93.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E94.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E94.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E94.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E94.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E9O.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E9O.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E9O.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E9O.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E9Q.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E9Q.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E9Q.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7E9Q.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EA3.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EA3.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EA3.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EA3.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EAZ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EAZ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EAZ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EAZ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB0.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB0.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB0.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB0.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB3.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB3.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB3.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB3.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB4.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB4.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB4.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB4.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB5.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB5.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB5.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EB5.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EBE.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EBE.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EBE.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EBE.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EBY.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EBY.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EBY.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EBY.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ECV.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ECV.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ECV.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ECV.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ECW.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ECW.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ECW.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ECW.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDF.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDF.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDF.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDF.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDG.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDG.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDG.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDG.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDH.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDH.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDH.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDH.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDI.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDI.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDI.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDI.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDJ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDJ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDJ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDJ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDX.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDX.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDX.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EDX.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEB.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEB.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEB.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEB.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEP.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEP.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEP.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEP.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEQ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEQ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEQ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EEQ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG7.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG7.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG7.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG7.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG8.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG8.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG8.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG8.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG9.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG9.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG9.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EG9.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGA.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGA.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGA.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGA.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGD.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGD.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGD.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGD.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGE.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGE.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGE.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGE.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGF.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGF.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGF.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGF.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGH.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGH.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGH.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGH.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGI.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGI.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGI.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGI.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGJ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGJ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGJ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGJ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGM.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGM.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGM.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGM.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGP.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGP.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGP.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGP.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGQ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGQ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGQ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EGQ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH0.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH0.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH0.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH0.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH1.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH1.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH1.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH1.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH2.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH2.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH2.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH2.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH5.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH5.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH5.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EH5.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EI1.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EI1.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EI1.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EI1.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EIZ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EIZ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EIZ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EIZ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ1.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ1.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ1.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ1.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ2.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ2.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ2.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ2.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ4.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ4.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ4.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ4.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ5.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ5.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ5.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EJ5.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EKO.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EKO.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EKO.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EKO.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EKQ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EKQ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EKQ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EKQ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EL9.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EL9.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EL9.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EL9.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ELB.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ELB.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ELB.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ELB.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ELL.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ELL.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ELL.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ELL.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EMF.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EMF.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EMF.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EMF.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ENJ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ENJ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ENJ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ENJ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOQ.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOQ.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOQ.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOQ.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOR.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOR.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOR.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOR.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOS.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOS.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOS.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOS.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOT.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOT.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOT.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOT.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOU.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOU.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOU.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EOU.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EQG.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EQG.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EQG.3_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7EQG.4_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ET2.1_hit,1,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
7ET2.2_hit,2,/reg/data/ana03/scratch/cwang31/scratch/skopi/h5s_mini.sq
